timestamp,open,high,low,close,volume
2025-07-29T12:00:00,3824.64,3860.00,3821.46,3851.49,293262.115
2025-07-29T13:00:00,3851.49,3874.97,3826.76,3837.88,312439.219
2025-07-29T14:00:00,3837.88,3839.50,3766.55,3780.61,602566.628
2025-07-29T15:00:00,3780.61,3782.51,3745.01,3759.52,476840.311
2025-07-29T16:00:00,3759.52,3767.50,3712.24,3749.49,552152.379
2025-07-29T17:00:00,3749.49,3792.94,3742.59,3768.06,425914.082
2025-07-29T18:00:00,3768.05,3775.00,3750.22,3769.36,112156.174
2025-07-29T19:00:00,3769.36,3795.00,3756.66,3763.78,188766.361
2025-07-29T20:00:00,3763.78,3783.89,3740.00,3763.80,260655.288
2025-07-29T21:00:00,3763.81,3784.12,3751.70,3779.41,98971.212
2025-07-29T22:00:00,3779.41,3793.61,3756.55,3790.54,135117.312
2025-07-29T23:00:00,3790.54,3799.78,3781.61,3791.55,104348.513
2025-07-30T00:00:00,3791.55,3792.83,3753.69,3773.34,175931.408
2025-07-30T01:00:00,3773.33,3810.94,3760.16,3790.38,188639.483
2025-07-30T02:00:00,3790.38,3821.58,3783.01,3811.08,163694.716
2025-07-30T03:00:00,3811.08,3827.99,3803.30,3815.62,102192.054
2025-07-30T04:00:00,3815.62,3823.65,3797.24,3807.14,108595.646
2025-07-30T05:00:00,3807.14,3814.53,3785.10,3808.47,159428.287
2025-07-30T06:00:00,3808.47,3828.68,3807.68,3822.54,118393.924
2025-07-30T07:00:00,3822.54,3832.61,3801.01,3809.13,176979.896
2025-07-30T08:00:00,3809.12,3824.26,3795.09,3813.00,164973.939
2025-07-30T09:00:00,3813.01,3818.49,3773.17,3784.69,221627.264
